stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
1,8,21422,2011,4,Turkish Grand Prix,08/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,istanbul,Istanbul Park,Istanbul,Turkey,130
1,9,22022,2011,4,Turkish Grand Prix,08/05/11,massa,19,MAS,Felipe,Massa,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
1,9,20833,2011,4,Turkish Grand Prix,08/05/11,hamilton,44,HAM,Lewis,Hamilton,British,istanbul,Istanbul Park,Istanbul,Turkey,130
1,9,21769,2011,4,Turkish Grand Prix,08/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,21050,2011,4,Turkish Grand Prix,08/05/11,webber,\N,WEB,Mark,Webber,Australian,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,21308,2011,4,Turkish Grand Prix,08/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,22573,2011,4,Turkish Grand Prix,08/05/11,rosberg,6,ROS,Nico,Rosberg,German,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,22300,2011,4,Turkish Grand Prix,08/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,22717,2011,4,Turkish Grand Prix,08/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
1,10,21649,2011,4,Turkish Grand Prix,08/05/11,sutil,99,SUT,Adrian,Sutil,German,istanbul,Istanbul Park,Istanbul,Turkey,130
1,11,20623,2011,4,Turkish Grand Prix,08/05/11,vettel,5,VET,Sebastian,Vettel,German,istanbul,Istanbul Park,Istanbul,Turkey,130
1,11,20775,2011,4,Turkish Grand Prix,08/05/11,resta,\N,DIR,Paul,di Resta,British,istanbul,Istanbul Park,Istanbul,Turkey,130
1,11,23881,2011,4,Turkish Grand Prix,08/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,istanbul,Istanbul Park,Istanbul,Turkey,130
1,13,21368,2011,4,Turkish Grand Prix,08/05/11,button,22,BUT,Jenson,Button,British,istanbul,Istanbul Park,Istanbul,Turkey,130
1,13,21820,2011,4,Turkish Grand Prix,08/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,istanbul,Istanbul Park,Istanbul,Turkey,130
1,13,22713,2011,4,Turkish Grand Prix,08/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
1,13,23066,2011,4,Turkish Grand Prix,08/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,14,20907,2011,4,Turkish Grand Prix,08/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,istanbul,Istanbul Park,Istanbul,Turkey,130
1,14,27353,2011,4,Turkish Grand Prix,08/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,istanbul,Istanbul Park,Istanbul,Turkey,130
1,15,22854,2011,4,Turkish Grand Prix,08/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,istanbul,Istanbul Park,Istanbul,Turkey,130
1,15,24634,2011,4,Turkish Grand Prix,08/05/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,16,22895,2011,4,Turkish Grand Prix,08/05/11,perez,11,PER,Sergio,Pérez,Mexican,istanbul,Istanbul Park,Istanbul,Turkey,130
1,16,22779,2011,4,Turkish Grand Prix,08/05/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,16,56611,2011,4,Turkish Grand Prix,08/05/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,19,21323,2011,4,Turkish Grand Prix,08/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,20,21075,2011,4,Turkish Grand Prix,08/05/11,hamilton,44,HAM,Lewis,Hamilton,British,istanbul,Istanbul Park,Istanbul,Turkey,130
2,21,20421,2011,4,Turkish Grand Prix,08/05/11,webber,\N,WEB,Mark,Webber,Australian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,22,20927,2011,4,Turkish Grand Prix,08/05/11,rosberg,6,ROS,Nico,Rosberg,German,istanbul,Istanbul Park,Istanbul,Turkey,130
2,22,21919,2011,4,Turkish Grand Prix,08/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,istanbul,Istanbul Park,Istanbul,Turkey,130
2,23,21732,2011,4,Turkish Grand Prix,08/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
2,23,21322,2011,4,Turkish Grand Prix,08/05/11,massa,19,MAS,Felipe,Massa,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,23,22128,2011,4,Turkish Grand Prix,08/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,istanbul,Istanbul Park,Istanbul,Turkey,130
2,23,23455,2011,4,Turkish Grand Prix,08/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,istanbul,Istanbul Park,Istanbul,Turkey,130
2,24,22868,2011,4,Turkish Grand Prix,08/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,24,20930,2011,4,Turkish Grand Prix,08/05/11,resta,\N,DIR,Paul,di Resta,British,istanbul,Istanbul Park,Istanbul,Turkey,130
2,25,20112,2011,4,Turkish Grand Prix,08/05/11,vettel,5,VET,Sebastian,Vettel,German,istanbul,Istanbul Park,Istanbul,Turkey,130
2,25,21084,2011,4,Turkish Grand Prix,08/05/11,sutil,99,SUT,Adrian,Sutil,German,istanbul,Istanbul Park,Istanbul,Turkey,130
2,25,22555,2011,4,Turkish Grand Prix,08/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,istanbul,Istanbul Park,Istanbul,Turkey,130
2,25,22862,2011,4,Turkish Grand Prix,08/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,26,22639,2011,4,Turkish Grand Prix,08/05/11,button,22,BUT,Jenson,Button,British,istanbul,Istanbul Park,Istanbul,Turkey,130
2,27,24962,2011,4,Turkish Grand Prix,08/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,istanbul,Istanbul Park,Istanbul,Turkey,130
2,29,21826,2011,4,Turkish Grand Prix,08/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
3,30,20379,2011,4,Turkish Grand Prix,08/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,istanbul,Istanbul Park,Istanbul,Turkey,130
2,31,21633,2011,4,Turkish Grand Prix,08/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,istanbul,Istanbul Park,Istanbul,Turkey,130
3,32,20887,2011,4,Turkish Grand Prix,08/05/11,resta,\N,DIR,Paul,di Resta,British,istanbul,Istanbul Park,Istanbul,Turkey,130
3,32,22365,2011,4,Turkish Grand Prix,08/05/11,perez,11,PER,Sergio,Pérez,Mexican,istanbul,Istanbul Park,Istanbul,Turkey,130
3,33,20949,2011,4,Turkish Grand Prix,08/05/11,rosberg,6,ROS,Nico,Rosberg,German,istanbul,Istanbul Park,Istanbul,Turkey,130
3,34,35688,2011,4,Turkish Grand Prix,08/05/11,hamilton,44,HAM,Lewis,Hamilton,British,istanbul,Istanbul Park,Istanbul,Turkey,130
2,33,24837,2011,4,Turkish Grand Prix,08/05/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,34,21838,2011,4,Turkish Grand Prix,08/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,34,23471,2011,4,Turkish Grand Prix,08/05/11,massa,19,MAS,Felipe,Massa,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,35,20843,2011,4,Turkish Grand Prix,08/05/11,webber,\N,WEB,Mark,Webber,Australian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,36,21702,2011,4,Turkish Grand Prix,08/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
3,36,20872,2011,4,Turkish Grand Prix,08/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,istanbul,Istanbul Park,Istanbul,Turkey,130
3,35,25125,2011,4,Turkish Grand Prix,08/05/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,38,22456,2011,4,Turkish Grand Prix,08/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,istanbul,Istanbul Park,Istanbul,Turkey,130
3,39,21417,2011,4,Turkish Grand Prix,08/05/11,button,22,BUT,Jenson,Button,British,istanbul,Istanbul Park,Istanbul,Turkey,130
3,39,21986,2011,4,Turkish Grand Prix,08/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
3,40,20385,2011,4,Turkish Grand Prix,08/05/11,vettel,5,VET,Sebastian,Vettel,German,istanbul,Istanbul Park,Istanbul,Turkey,130
3,39,22219,2011,4,Turkish Grand Prix,08/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,40,22032,2011,4,Turkish Grand Prix,08/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,istanbul,Istanbul Park,Istanbul,Turkey,130
3,40,21687,2011,4,Turkish Grand Prix,08/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,40,21006,2011,4,Turkish Grand Prix,08/05/11,sutil,99,SUT,Adrian,Sutil,German,istanbul,Istanbul Park,Istanbul,Turkey,130
4,37,43603,2011,4,Turkish Grand Prix,08/05/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,41,21827,2011,4,Turkish Grand Prix,08/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,istanbul,Istanbul Park,Istanbul,Turkey,130
4,42,21715,2011,4,Turkish Grand Prix,08/05/11,perez,11,PER,Sergio,Pérez,Mexican,istanbul,Istanbul Park,Istanbul,Turkey,130
4,44,20308,2011,4,Turkish Grand Prix,08/05/11,rosberg,6,ROS,Nico,Rosberg,German,istanbul,Istanbul Park,Istanbul,Turkey,130
4,44,21403,2011,4,Turkish Grand Prix,08/05/11,resta,\N,DIR,Paul,di Resta,British,istanbul,Istanbul Park,Istanbul,Turkey,130
4,45,22087,2011,4,Turkish Grand Prix,08/05/11,webber,\N,WEB,Mark,Webber,Australian,istanbul,Istanbul Park,Istanbul,Turkey,130
4,45,21662,2011,4,Turkish Grand Prix,08/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,istanbul,Istanbul Park,Istanbul,Turkey,130
4,45,20597,2011,4,Turkish Grand Prix,08/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,istanbul,Istanbul Park,Istanbul,Turkey,130
4,46,21379,2011,4,Turkish Grand Prix,08/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
4,45,13925,2011,4,Turkish Grand Prix,08/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,istanbul,Istanbul Park,Istanbul,Turkey,130
4,46,22041,2011,4,Turkish Grand Prix,08/05/11,hamilton,44,HAM,Lewis,Hamilton,British,istanbul,Istanbul Park,Istanbul,Turkey,130
4,46,21884,2011,4,Turkish Grand Prix,08/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,istanbul,Istanbul Park,Istanbul,Turkey,130
4,46,26685,2011,4,Turkish Grand Prix,08/05/11,massa,19,MAS,Felipe,Massa,Brazilian,istanbul,Istanbul Park,Istanbul,Turkey,130
4,47,20489,2011,4,Turkish Grand Prix,08/05/11,vettel,5,VET,Sebastian,Vettel,German,istanbul,Istanbul Park,Istanbul,Turkey,130
3,45,24474,2011,4,Turkish Grand Prix,08/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,istanbul,Istanbul Park,Istanbul,Turkey,130
3,53,23114,2011,4,Turkish Grand Prix,08/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,istanbul,Istanbul Park,Istanbul,Turkey,130
4,55,21931,2011,4,Turkish Grand Prix,08/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,istanbul,Istanbul Park,Istanbul,Turkey,130
1,1,24871,2011,5,Spanish Grand Prix,22/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,7,23592,2011,5,Spanish Grand Prix,22/05/11,perez,11,PER,Sergio,Pérez,Mexican,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,8,22689,2011,5,Spanish Grand Prix,22/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,9,20253,2011,5,Spanish Grand Prix,22/05/11,vettel,5,VET,Sebastian,Vettel,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,9,20818,2011,5,Spanish Grand Prix,22/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,10,20567,2011,5,Spanish Grand Prix,22/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,10,20881,2011,5,Spanish Grand Prix,22/05/11,webber,\N,WEB,Mark,Webber,Australian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,10,20084,2011,5,Spanish Grand Prix,22/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,19761,2011,5,Spanish Grand Prix,22/05/11,hamilton,44,HAM,Lewis,Hamilton,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,21856,2011,5,Spanish Grand Prix,22/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,20647,2011,5,Spanish Grand Prix,22/05/11,rosberg,6,ROS,Nico,Rosberg,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,20800,2011,5,Spanish Grand Prix,22/05/11,massa,19,MAS,Felipe,Massa,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,20741,2011,5,Spanish Grand Prix,22/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,11,29936,2011,5,Spanish Grand Prix,22/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,13,20773,2011,5,Spanish Grand Prix,22/05/11,sutil,99,SUT,Adrian,Sutil,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,14,20015,2011,5,Spanish Grand Prix,22/05/11,button,22,BUT,Jenson,Button,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,14,24843,2011,5,Spanish Grand Prix,22/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,15,20070,2011,5,Spanish Grand Prix,22/05/11,resta,\N,DIR,Paul,di Resta,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,15,22364,2011,5,Spanish Grand Prix,22/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,16,21019,2011,5,Spanish Grand Prix,22/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,16,23157,2011,5,Spanish Grand Prix,22/05/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,16,22744,2011,5,Spanish Grand Prix,22/05/11,glock,\N,GLO,Timo,Glock,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,17,23176,2011,5,Spanish Grand Prix,22/05/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,18,19887,2011,5,Spanish Grand Prix,22/05/11,vettel,5,VET,Sebastian,Vettel,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,19,20238,2011,5,Spanish Grand Prix,22/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,19,20079,2011,5,Spanish Grand Prix,22/05/11,webber,\N,WEB,Mark,Webber,Australian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,20,24821,2011,5,Spanish Grand Prix,22/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,21,21635,2011,5,Spanish Grand Prix,22/05/11,massa,19,MAS,Felipe,Massa,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
1,21,21322,2011,5,Spanish Grand Prix,22/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,23,20235,2011,5,Spanish Grand Prix,22/05/11,hamilton,44,HAM,Lewis,Hamilton,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,23,21226,2011,5,Spanish Grand Prix,22/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,24,20872,2011,5,Spanish Grand Prix,22/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,25,24745,2011,5,Spanish Grand Prix,22/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,25,21128,2011,5,Spanish Grand Prix,22/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,26,20487,2011,5,Spanish Grand Prix,22/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,26,24232,2011,5,Spanish Grand Prix,22/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,27,19534,2011,5,Spanish Grand Prix,22/05/11,rosberg,6,ROS,Nico,Rosberg,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,29,20738,2011,5,Spanish Grand Prix,22/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,29,20279,2011,5,Spanish Grand Prix,22/05/11,webber,\N,WEB,Mark,Webber,Australian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,28,20807,2011,5,Spanish Grand Prix,22/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,29,21143,2011,5,Spanish Grand Prix,22/05/11,perez,11,PER,Sergio,Pérez,Mexican,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,29,21723,2011,5,Spanish Grand Prix,22/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,28,24448,2011,5,Spanish Grand Prix,22/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,30,20763,2011,5,Spanish Grand Prix,22/05/11,button,22,BUT,Jenson,Button,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,30,20267,2011,5,Spanish Grand Prix,22/05/11,sutil,99,SUT,Adrian,Sutil,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,32,20126,2011,5,Spanish Grand Prix,22/05/11,resta,\N,DIR,Paul,di Resta,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,34,20426,2011,5,Spanish Grand Prix,22/05/11,vettel,5,VET,Sebastian,Vettel,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,35,20473,2011,5,Spanish Grand Prix,22/05/11,hamilton,44,HAM,Lewis,Hamilton,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,34,22982,2011,5,Spanish Grand Prix,22/05/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,35,20650,2011,5,Spanish Grand Prix,22/05/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,36,22419,2011,5,Spanish Grand Prix,22/05/11,massa,19,MAS,Felipe,Massa,Brazilian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,36,21574,2011,5,Spanish Grand Prix,22/05/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,36,21953,2011,5,Spanish Grand Prix,22/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,36,21019,2011,5,Spanish Grand Prix,22/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
4,39,20380,2011,5,Spanish Grand Prix,22/05/11,alonso,14,ALO,Fernando,Alonso,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
2,38,21632,2011,5,Spanish Grand Prix,22/05/11,glock,\N,GLO,Timo,Glock,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,41,20451,2011,5,Spanish Grand Prix,22/05/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,41,21739,2011,5,Spanish Grand Prix,22/05/11,petrov,\N,PET,Vitaly,Petrov,Russian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,41,23068,2011,5,Spanish Grand Prix,22/05/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,42,20395,2011,5,Spanish Grand Prix,22/05/11,rosberg,6,ROS,Nico,Rosberg,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,42,20819,2011,5,Spanish Grand Prix,22/05/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,43,23001,2011,5,Spanish Grand Prix,22/05/11,trulli,\N,TRU,Jarno,Trulli,Italian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,44,20500,2011,5,Spanish Grand Prix,22/05/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
4,47,19984,2011,5,Spanish Grand Prix,22/05/11,webber,\N,WEB,Mark,Webber,Australian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
4,48,20292,2011,5,Spanish Grand Prix,22/05/11,vettel,5,VET,Sebastian,Vettel,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,47,21829,2011,5,Spanish Grand Prix,22/05/11,perez,11,PER,Sergio,Pérez,Mexican,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,48,20107,2011,5,Spanish Grand Prix,22/05/11,button,22,BUT,Jenson,Button,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
4,49,20988,2011,5,Spanish Grand Prix,22/05/11,hamilton,44,HAM,Lewis,Hamilton,British,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,48,23230,2011,5,Spanish Grand Prix,22/05/11,sutil,99,SUT,Adrian,Sutil,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,47,24298,2011,5,Spanish Grand Prix,22/05/11,karthikeyan,\N,KAR,Narain,Karthikeyan,Indian,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
3,50,20796,2011,5,Spanish Grand Prix,22/05/11,heidfeld,\N,HEI,Nick,Heidfeld,German,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
4,50,23143,2011,5,Spanish Grand Prix,22/05/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,109
